id,word,type,grammar,parent,mean,note,factors,factormean,status,confidence,strlen,source,language
399,abhisamessati,.v.,.3p.$.sg.$.fut.,," 現觀$領(悟理)解$",,abhisameti,,1,80,13,shuihan,zh-hant
400,abhisamesuṃ,,【aor】,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
401,abhisameta,.adj.,a.,," 已現觀的$已領(悟理)解的$",,[abhisameti 的 pp.% BSk. abhisamita],,1,80,10,shuihan,zh-hant
402,abhisameta,.ti:base.,.pp.,," 現觀$領(悟理)解$",,abhisameti,,1,80,10,shuihan,zh-hant
403,abhisametāvin,.adj.,a.,," 已善於現觀的$已能(可)現觀的$",,[＜abhisameta],,1,80,13,shuihan,zh-hant
404,abhisameti,," ",," 現觀$領(悟理)解$",,[abhi-sam-i],,1,80,10,shuihan,zh-hant
405,abhisametvā,.v:ind.,.abs.,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
406,abhisamikkha,.v:ind.,.abs.,," 見的$觀見$眺望$注意$",,abhisamikkhati,,1,80,12,shuihan,zh-hant
407,abhisamikkhati,," ",," 見的$觀見$眺望$注意$",,[abhi-samīkṣ],,1,80,14,shuihan,zh-hant
408,abhisamiṃsu,,【aor】,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
409,abhisamparāya,,m.,," 未來的運命$",,[abhi-samparāya],,1,80,13,shuihan,zh-hant
410,abhisamparāyaṃ,,【acc】,,,,abhisamparāya,,1,80,14,shuihan,zh-hant
411,abhisaṃsati,," ",," 詛咒$咒罵$惡罵$",,[abhi-śaṃs],,1,80,11,shuihan,zh-hant
412,abhisaṃsi,,【aor】,," 詛咒$咒罵$惡罵$",,abhisaṃsati,,1,80,9,shuihan,zh-hant
413,abhisaṃsittha,,【aor】,," 詛咒$咒罵$惡罵$",,abhisaṃsati,,1,80,13,shuihan,zh-hant
414,abhisaṃviseyya-gatta,,n.,,,," ",,1,80,20,shuihan,zh-hant
415,abhisañcetayita,.ti:base.,.pp.,," 思念$思惟$",,abhisañceteti,,1,80,15,shuihan,zh-hant
416,abhisañceteti,," ",," 思念$思惟$",,[abhisan-cinteti],,1,80,13,shuihan,zh-hant
417,abhisanda,,m.,," 等流(等同之因所流出(善因生善$惡因生惡$無記因生無記))$(福德$善法等)潤澤(豐富充裕)$",,[abhi-sanda% BSk. abhisyanda],,1,80,9,shuihan,zh-hant
418,abhisandahati,," ",," 放(置)在一起$準備(好)$",,[abhi-sandahati],,1,80,13,shuihan,zh-hant
419,abhisandeti,," ",," 使等流$使潤澤(豐富充裕) (cf$abhisanda)$",,[abhisandati 的 caus.],,1,80,11,shuihan,zh-hant
420,abhisandhāya,.v:ind.,.abs.,,,,abhisandahati,,1,80,12,shuihan,zh-hant
421,abhisaṅkhāra,,m.,," 行作$為作(造作)$準備$備蓄$",,[cf. abhisaṅkharoti],,1,80,12,shuihan,zh-hant
422,abhisaṅkhāreti,,【caus】,," 使為作(造作)",,abhisaṅkharoti,,1,80,14,shuihan,zh-hant
423,abhisaṅkhāreyya,.v.,.3p.$.sg.$.opt.,," 為作$行作$調(配)合(藥劑份量等)$現行$",,abhisaṅkharoti,,1,80,15,shuihan,zh-hant
424,abhisaṅkharitvā,.v:ind.,.abs.,," 為作$行作$調(配)合(藥劑份量等)$現行$",,abhisaṅkharoti,,1,80,15,shuihan,zh-hant
425,abhisaṅkharoti,," ",," 為作$行作$調(配)合(藥劑份量等)$現行$",,[abhi-saṅkharoti],,1,80,14,shuihan,zh-hant
426,abhisaṅkhata,.adj.,a.,," 已為作的$造作的$",,[abhisaṅkharoti 的 pp.],,1,80,12,shuihan,zh-hant
427,abhisaṅkhata,.ti:base.,.pp.,," 為作$行作$調(配)合(藥劑份量等)$現行$",,abhisaṅkharoti,,1,80,12,shuihan,zh-hant
428,abhisaṅkhipati,," ",," (意氣)投合(相投)$集合$收(彙)集$集中$",,[abhi-saṃ-khipati],,1,80,14,shuihan,zh-hant
429,abhisanna,.adj.,a.,," 已流出的$已充滿的$滿(溢)的$",,[abhisandati 的 pp.],,1,80,9,shuihan,zh-hant
430,abhisaññā,.n:base.,.f.,," 増上想$",f.,[abhi-saññā],,1,80,9,shuihan,zh-hant
431,abhisaññūhati,," ",," 積(集)$集中$",,[abhi-saṃ-ni-ūhati],,1,80,13,shuihan,zh-hant
432,abhisantāpeti,," ",," 燒掉(焚化)$破壞$",,[abhisantapati 的 caus.],,1,80,13,shuihan,zh-hant
433,abhisāpa,,m.,," 詛咒$",,[cf. abhisapati],,1,80,8,shuihan,zh-hant
434,abhisapati,," ",," 詛咒$咒罵$",,[abhi-sapati＜śap],,1,80,10,shuihan,zh-hant
435,abhisaṭa,.adj.,a.,," 已流出的$已合流(匯合)的$已靠(接)近的$已訪問的$",,[abhi-sṛ 的 pp.],,1,80,8,shuihan,zh-hant
436,abhisatta,.adj.,a.,," 已被咒罵(詛咒)的$惡罵的$",,[abhisapati 的 pp.],,1,80,9,shuihan,zh-hant
437,abhisatta,.ti:base.,.pp.,," 詛咒$咒罵$",,abhisapati,,1,80,9,shuihan,zh-hant
438,abhisattha,.adj.,a.,," 已被詛咒惡罵的$",,[abhisaṃsati 的 pp.],,1,80,10,shuihan,zh-hant
439,abhisattha,.ti:base.,.pp.,," 詛咒$咒罵$惡罵$",,abhisaṃsati,,1,80,10,shuihan,zh-hant
440,abhisecana,," ",," 注流$灌頂$",,[cf. abhisiñcati],,1,80,10,shuihan,zh-hant
441,abhiseceti,,【caus】,," 注(灌)入$灌頂$作灌頂式$",,abhisiñcati,,1,80,10,shuihan,zh-hant
442,abhiseka,,m.,," 灌頂$",,[＜abhi-sic% Sk. abhiṣeka],,1,80,8,shuihan,zh-hant
443,ābhisekika,.adj.,a.,," 灌頂的$",,[abhiseka-ika],,1,80,10,shuihan,zh-hant
444,abhisiñcati,," ",," 注(灌)入$灌頂$作灌頂式$",,[abhi-siñcati＜sic],,1,80,11,shuihan,zh-hant
445,abhisiñci,,【aor】,," 注(灌)入$灌頂$作灌頂式$",,abhisiñcati,,1,80,9,shuihan,zh-hant
446,abhisiñcitvā,.v:ind.,.abs.,," 注(灌)入$灌頂$作灌頂式$",,abhisiñcati,,1,80,12,shuihan,zh-hant
447,abhisitta,,,," 已灌頂的$",【cf】,avasitta,,1,80,9,shuihan,zh-hant
448,abhisitta,.ti:base.,.pp.,," 注(灌)入$灌頂$作灌頂式$",,abhisiñcati,,1,80,9,shuihan,zh-hant
449,abhisitta,," ",," 已注(灌)入$已灌頂$",,[abhisiñcati 的 pp.% Sk. abhisikta],,1,80,9,shuihan,zh-hant
450,abhitāḷita,.adj.,a.,," 已被錘(敲$磨)成粉末的$已粉碎的$",,[abhi-tāḷeti 的 pp.],,1,80,10,shuihan,zh-hant
451,abhitāpa,,m.,," 極熱$真熱$",,[abhi-tāpa],,1,80,8,shuihan,zh-hant
452,abhitatta,.adj.,a.,," 已燒(烤)焦的$已乾枯(乾透)的$已消(耗)盡的(用盡的$乾涸的(井等)$筋疲力盡的)$",,[abhi-tapati 的 pp.],,1,80,9,shuihan,zh-hant
453,abhiṭhāna,,n.,," 極罪$過罪$",,[abhi-ṭhāna],,1,80,9,shuihan,zh-hant
454,abhitiṭṭhati,," ",," 特立$優勝卓越$",,[abhi-tiṭṭhati],,1,80,12,shuihan,zh-hant
455,abhito,,adv.,,②$在附近$~ sabhaṃ 在眾(人)面前$,,"[abhi 的@abl.]① (在)周圍% (在)兩側. ",,1,80,6,shuihan,zh-hant
456,abhitoseti,," ",," 使非常滿足$使喜$",,[abhi-toseti],,1,80,10,shuihan,zh-hant
457,abhitthaneti,," ",," 雷鳴$",,[abhi-thaneti],,1,80,12,shuihan,zh-hant
458,abhittharati,," ",," 使急(使趕$使快$催促)$",,[abhi-tarati ],,1,80,12,shuihan,zh-hant
459,abhitthavati,," ",,,," ",,1,80,12,shuihan,zh-hant
460,abhiṭṭhāya,.v:ind.,.abs.,," 特立$優勝卓越$",,abhitiṭṭhati,,1,80,10,shuihan,zh-hant
461,abhitthuta,.ti:base.,.pp.,,,,abhitthavati,,1,80,10,shuihan,zh-hant
462,abhitunna,.adj.,a.,," 被壓制(壓倒)的$被征服(克服)的$",,[Sk. abhitūrṇa],,1,80,9,shuihan,zh-hant
463,abhituṇṇa,.adj.,a.,," 被壓制(壓倒)的$被征服(克服)的$",,[Sk. abhitūrṇa],,1,80,9,shuihan,zh-hant
464,abhivādana,,n.,," 恭敬的致意$敬禮$問訊$",,[cf. abhivādeti],,1,80,10,shuihan,zh-hant
465,abhivādāpeti,,【caus】,," 使敬禮",,abhivādeti,,1,80,12,shuihan,zh-hant
466,abhivadati,," ",," 溫和親切地說話$打招呼$致詞$致意$迎(接)$歡迎$",,[abhi-vadati],,1,80,10,shuihan,zh-hant
467,abhivaḍḍhati,," ",," 増大$生育$",,[abhi-vṛdh% Sk. abhivardhati],,1,80,12,shuihan,zh-hant
468,abhivādeti,,【caus】,," 溫和親切地說話$打招呼$致詞$致意$迎(接)$歡迎$",,abhivadati,,1,80,10,shuihan,zh-hant
469,abhivādeti,," ",,使致意$敬禮$禮拜$問訊,,[abhivadati 的 caus.],,1,80,10,shuihan,zh-hant
470,abhivagga,,m.,," 大群$",,[abhi-vagga],,1,80,9,shuihan,zh-hant
471,abhivassaṃ,,【nom】,,[ābhivassaṃ],,abhivassati,,1,80,10,shuihan,zh-hant
472,abhivassāpeti,,【caus】,," 下雨$注(流$倒$灌)入$",,abhivassati,,1,80,13,shuihan,zh-hant
473,abhivassati,," ",," 下雨$注(流$倒$灌)入$",,[abhi-vassati],,1,80,11,shuihan,zh-hant
474,abhivassin,.adj.,a.,," 下雨的$注(流$倒$灌)入的$",,[＜abhi-vṛṣ],,1,80,10,shuihan,zh-hant
475,abhivaṭṭa,.adj.,a.,," 已下雨的$= abhivuṭṭha$",,[abhivassati 的 pp.],,1,80,9,shuihan,zh-hant
476,abhivaṭṭa,.ti:base.,.pp.,," 下雨$注(流$倒$灌)入$",,abhivassati,,1,80,9,shuihan,zh-hant
477,abhivihacca,," ",," 撃破$",,[abhi-vihanati 的 ger.],,1,80,11,shuihan,zh-hant
478,abhivijayati,," ",," 征服$",,[abhi-vijayati],,1,80,12,shuihan,zh-hant
479,abhivijinitvā,.v:ind.,.abs.,," 征服$",,abhivijayati,,1,80,13,shuihan,zh-hant
480,abhivijiya,.v:ind.,.abs.,," 征服$",,abhivijayati,,1,80,10,shuihan,zh-hant
481,abhivinaya,,m.,," 阿毘毘奈耶$對律$勝律$",,[abhi-vinaya],,1,80,10,shuihan,zh-hant
482,abhivindati,," ",," 找到$發現$得(到)$",,[abhi-vindati],,1,80,11,shuihan,zh-hant
483,abhivinde,.v.,.3p.$.sg.$.opt.,," 找到$發現$得(到)$",,abhivindati,,1,80,9,shuihan,zh-hant
484,abhiviññāpesi,,【aor】,," 引誘唆使$教唆$慫恿$使感受$使有～心情$",,abhiviññāpeti,,1,80,13,shuihan,zh-hant
485,abhiviññāpeti,," ",," 引誘唆使$教唆$慫恿$使感受$使有～心情$",,[abhi-viññāpeti],,1,80,13,shuihan,zh-hant
486,abhivissajjati,," ",," 送出$賞賜$給與$",,[abhi-vissajjati],,1,80,14,shuihan,zh-hant
487,abhivissattha,," ",," 已信賴的$",,[abhivissasati＜śvas 的 pp.],,1,80,13,shuihan,zh-hant
488,abhivitarati,," ",," 注意$觀察$",,[abhi-vitarati],,1,80,12,shuihan,zh-hant
489,abhivuddha,.ti:base.,.pp.,," 増大$生育$",,abhivaḍḍhati,,1,80,10,shuihan,zh-hant
490,abhivuḍḍha,.ti:base.,.pp.,," 増大$生育$",,abhivaḍḍhati,,1,80,10,shuihan,zh-hant
491,abhivuṭṭha,.adj.,a.,," 已下雨的$已注(流$倒$灌)入的$",,[abhivassati 的 pp.],,1,80,10,shuihan,zh-hant
492,abhivuṭṭha,.ti:base.,.pp.,," 下雨$注(流$倒$灌)入$",,abhivassati,,1,80,10,shuihan,zh-hant
493,abhiyāasi,,【aor】,," 對抗$應付$攻(擊)$",,abhiyāti,,1,80,9,shuihan,zh-hant
494,abhiyācati,," ",," 懇願$",,[abhi-yācati],,1,80,10,shuihan,zh-hant
495,abhiyāti,," ",," 對抗$應付$攻(擊)$",,[abhi-yā],,1,80,8,shuihan,zh-hant
496,abhiyogin,.adj.,a.,," 從事(專心致力於～)的$(靈)巧的$",,[＜abhiyoga],,1,80,9,shuihan,zh-hant
497,abhiyuñjati,," ",," 分担$負責任$",,[abhi-yuj],,1,80,11,shuihan,zh-hant
498,abhoga,,m.,," 非食(非-受用)$無財(物)$",,[a-bhoga],,1,80,6,shuihan,zh-hant
499,ābhoga,,m.,," 觀念$思惟$功用$食物$",,[＜ābhuñjati],,1,80,6,shuihan,zh-hant
500,ābhujana,,n.,,,," ",,1,80,8,shuihan,zh-hant
501,ābhujati,," ",," 交叉在一起$(盤)結$(彎)曲$",,[ā-bhuj],,1,80,8,shuihan,zh-hant
502,ābhuñjati,," ",," 受用$經驗$",,[ā-bhuj],,1,80,9,shuihan,zh-hant
503,ābhuñjitvā.,.v:ind.,.abs.,,,,ābhujati,,1,80,11,shuihan,zh-hant
504,abhūta,.adj.,a. n.,," 不實的$不真的$虛偽$",,[a-bhūta],,1,80,6,shuihan,zh-hant
505,abhūtavādin,,_comp_,," a$m$虛言的$不實語者$",,abhūta+vādin,,1,80,11,shuihan,zh-hant
506,abhūtena,,【instr】,," 虛偽",,abhūta,,1,80,8,shuihan,zh-hant
507,ābila,.adj.,a.,," 已混濁的$已染汚弄髒的$",,[Sk. āvila],,1,80,5,shuihan,zh-hant
508,nadī,,【instr】,,河$川,,,,1,80,3,shuihan,zh-hant
509,tebhi,,【instr】,,,,,,1,80,3,shuihan,zh-hant
510,tehi,,【instr】,,,,,,1,80,3,shuihan,zh-hant
511,nabhā,,【nom】,,,,,,1,80,4,shuihan,zh-hant
512,abrahmacārin,.adj.,a.,,,," ",,1,80,12,shuihan,zh-hant
513,abrahmacariya,,n.,," 非梵行$不梵行$不浄行$",,[a-brahmacariya],,1,80,13,shuihan,zh-hant
514,acakkhu,.adj.,a.,," 無眼$沒有眼的$",,a+cakkhu,,1,80,7,shuihan,zh-hant
515,acakkhuka,.adj.,a.,," 無眼$沒有眼的$",,a+cakkhu,,1,80,9,shuihan,zh-hant
516,acala,.adj.,a.,," 不動的$",,a+cala,,1,80,5,shuihan,zh-hant
517,acālayi,,,," 使(移)動(move)$搖動(shake)$散佈撒播(scatter)$篩濾(sift)$",【aor】,cāleti,,1,80,7,shuihan,zh-hant
518,ācamā,.n:base.,.f.,,,f.," ",,1,80,5,shuihan,zh-hant
519,ācāma,,m.,," 飯汁$飯的泡$",,,,1,80,5,shuihan,zh-hant
520,ācamana,,n.,," 洗濯$洗淨$",,[ā-camana],,1,80,7,shuihan,zh-hant
521,acamāpeti,,【caus】,," 清洗$洗濯$",,ācamati,,1,80,9,shuihan,zh-hant
522,ācamati,," ",," 清洗$洗濯$",,[ā-cam],,1,80,7,shuihan,zh-hant
523,ācamayamāna,.ti:base.,.prp.,," 清洗$漱口$",,ācameti,,1,80,11,shuihan,zh-hant
524,ācamayitvā,.v:ind.,.abs.,," 清洗$漱口$",,ācameti,,1,80,10,shuihan,zh-hant
525,ācameti,,【caus】,," 清洗$洗濯$",,ācamati,,1,80,7,shuihan,zh-hant
526,ācameti,," ",," 清洗$漱口$",,[ācamati 的 caus.],,1,80,7,shuihan,zh-hant
527,acaṅkama,.adj.,a.,," 不適合經行(遊歩)的$",,a+caṅkama,,1,80,8,shuihan,zh-hant
528,ācāra,,m.,," 行$正行$淨行$",,[＜ā-car],,1,80,5,shuihan,zh-hant
529,ācāragocara,,_comp_,," 正行跟行處$",,ācāra+gocara,,1,80,11,shuihan,zh-hant
530,ācārakusala,,_comp_,," 淨行善巧熟練的$",,ācāra+kusala,,1,80,11,shuihan,zh-hant
531,ācaraṃ,,【nom】,," 實(進$施$執$履)行$實踐$",,ācarati,,1,80,6,shuihan,zh-hant
532,ācarati,," ",," 實(進$施$執$履)行$實踐$",,[ā-carati],,1,80,7,shuihan,zh-hant
533,ācare,.v.,.3p.$.sg.$.opt.,," 實(進$施$執$履)行$實踐$",,ācarati,,1,80,5,shuihan,zh-hant
534,ācarin,.adj.,,," 教(導$訓)$教師$",a. ācarinī f.,[＜ā-car],,1,80,6,shuihan,zh-hant
535,ācārin,.adj.,a.,," 有正行的$正行者$",,[ācāra-in],,1,80,6,shuihan,zh-hant
536,ācariya,,m.,,②$現行者$煩惱$,,"[＜ā-car% Sk. ācārya]① 阿闍梨% 師. ",,1,80,7,shuihan,zh-hant
537,ācariyaka,.adj.,m. a.,," 師$師範$師的 (古時傳承)$",,[ācariya-ka],,1,80,9,shuihan,zh-hant
538,ācariyamatta,,_comp_,," 阿闍梨程度的$",,ācariya+matta,,1,80,12,shuihan,zh-hant
539,ācariyamuṭṭhi,,_comp_,," 師拳$師的握拳 ",,ācariya+muṭṭhi,,1,80,13,shuihan,zh-hant
540,ācariyapācariya,,_comp_,," 師跟師的師$",,ācariya+pācariya,,1,80,15,shuihan,zh-hant
541,acavana,.adj.,a.,," 不衰變的$",,a+cavana,,1,80,7,shuihan,zh-hant
542,acavanadhamma,,_comp_,," 不變的法$",,acavana+dhamma,,1,80,13,shuihan,zh-hant
543,acāvayi,,,," 使後退沒入$使死沒$使移(搖)動$(驅趕而)弄亂打亂$",【aor】,cāveti,,1,80,7,shuihan,zh-hant
544,ācaya,,m.,," 積集$增益$增殖(流轉)$",,[ā-caya＜ci],,1,80,5,shuihan,zh-hant
545,ācayagāmin,,_comp_,," 積集行$流轉 ",,ācaya+gāmin,,1,80,10,shuihan,zh-hant
546,catu,,.f.$.pl.$.nom.,catu,,,,,1,80,4,shuihan,zh-hant
547,etad,.pron.,.nt.$.pl.$.nom.,etad,etaṃ,,,,1,80,4,shuihan,zh-hant
548,añña,,.nom.,añña,,,,,1,80,4,shuihan,zh-hant
549,assuṃ,,.nom.,assu,,,,,1,80,4,shuihan,zh-hant
550,cakkhuṃ,,.nom.,cakkhu,,,,,1,80,4,shuihan,zh-hant
551,dadhiṃ,,.nom.,dadhi,,,,,1,80,4,shuihan,zh-hant
552,dhītaro,,.nom.,dhītar,,,,,1,80,4,shuihan,zh-hant
553,ñāti,,.nom.,ñāti,,,,,1,80,4,shuihan,zh-hant
554,tādino,,.nom.,tādin," ",,,,1,80,4,shuihan,zh-hant
555,ka,,.f.$.pl.$.nom.,ka,,,,,1,80,4,shuihan,zh-hant
557,ne,,.nom.,ne," (作為主詞或主題)彼等(是)～$(作為動作的目的或對象)把彼等～$",,,,1,80,5,shuihan,zh-hant
558,accādahati,," ",," 放置在上面$",,[ati-ā-dhā],,1,80,10,shuihan,zh-hant
559,accādhāya,.v:ind.,.abs.,," 放置在上面$",,accādahati,,1,80,9,shuihan,zh-hant
560,accāhita,.adj.,a.,," 太不利益的$殘暴的$殘酷的$",,[ati-ahita],,1,80,8,shuihan,zh-hant
561,accanta,.adj.,a.,," 究竟的$最終的$畢竟$極邊的$",,[ati-anta],,1,80,7,shuihan,zh-hant
562,accantaniṭṭha,,_comp_,," 畢竟究竟者$究竟趣$",,accanta+niṭṭha,,1,80,13,shuihan,zh-hant
563,accantaniyāma,,_comp_,," 畢竟決定$",,accanta+niyāma,,1,80,13,shuihan,zh-hant
564,accantasukhumāra,,_comp_,," 極華奢的$",,accanta+sukhumāra,,1,80,16,shuihan,zh-hant
565,accantavirāga,,_comp_,," 究竟離貪$",,accanta+virāga,,1,80,13,shuihan,zh-hant
566,accāraddha,.adj.,a.,," 精勤過頭的$極精勤$",,[ati-āraddha],,1,80,10,shuihan,zh-hant
567,accāsanna,.adj.,a.,," 太近的$過於近的$近過頭的$",,[ati-āsanna],,1,80,9,shuihan,zh-hant
568,accasara,.adj.,a.,," (已)超出(適當行為等)範圍的$尊大(傲慢自大)的$(已)超越(適當行為等)的$",,[＜ati-sṛ],,1,80,8,shuihan,zh-hant
569,accasarā,,,," 行去遠處$超過界限$違犯$",【aor】,atisarati,,1,80,8,shuihan,zh-hant
570,accasarā,," ",," 超越過頭了$走(進行$去)過頭了$犯罪了$",,[atisarati＜sṛ 的 aor. 3sg.],,1,80,8,shuihan,zh-hant
571,accasari,,,," 行去遠處$超過界限$違犯$",【aor】,atisarati,,1,80,8,shuihan,zh-hant
572,accasāri,," ",," 超越過頭了$走(進行$去)過頭了$犯罪了$",,[atisarati＜sṛ 的 aor. 3sg.],,1,80,8,shuihan,zh-hant
573,accatari,,,," 渡過的$超過的$",【aor】,atitarati,,1,80,8,shuihan,zh-hant
574,accāvadati,," ",," 說服$教唆$慫恿$",,[ati-ā-vadati],,1,80,10,shuihan,zh-hant
575,accaya,,m.,,②$超越$征服$duraccaya 難打勝$③$罪$過失$罪過$,,"[Sk. atyaya＜ati-i]① 死去% 經過. accayena adv. 逝去之後% 死後. ",,1,80,6,shuihan,zh-hant
576,accāyata,.adj.,a.,," 太長的$過於長的$",,[ati-āyata],,1,80,8,shuihan,zh-hant
577,accāyika,.adj.,a.,,②$熱心的$性急的$,,"[accaya-ika]① 非常的% 不規則的. ",,1,80,8,shuihan,zh-hant
578,acceka,," ",,,," ",,1,80,6,shuihan,zh-hant
579,accekacīvara,,_comp_,," 特施衣$",,acceka+cīvara,,1,80,12,shuihan,zh-hant
580,accela,," ",,,," ",,1,80,6,shuihan,zh-hant
581,acceti,,#NAME?,,②$征服$打勝$,,"[ati-eti]① 過% 經過. ",,1,80,6,shuihan,zh-hant
582,acchaa.,,,,②$m$[Sk$ṛkṣa]$熊$,," 已清澈的% (心情等)已清靜的% 已放光(發光%閃耀)的 -odaka 清水的. ",,1,80,7,shuihan,zh-hant
583,acchādanā,.n:base.,.f.,," 覆蔽$",f.,[cf. acchādeti],,1,80,9,shuihan,zh-hant
584,acchādeti,," ",,$[使蓋(上)]$覆(蓋)$纏(裹$穿)$包(上)$包起來$,,[ā-chādeti% chad 的 caus.% BSk. ācchādayati],,1,80,9,shuihan,zh-hant
585,acchambhin,.adj.,a.,," 不恐懼的$沒有恐怖的$",,[a-chambhin],,1,80,10,shuihan,zh-hant
586,acchanna,.adj.,a.,," 已被蓋上(覆蓋)的$已纏(裹$穿)的$",,[acchādeti 的 pp.],,1,80,8,shuihan,zh-hant
587,acchanna,.ti:base.,.pp.,,$[使蓋(上)]$覆(蓋)$纏(裹$穿)$包(上)$包起來$,,acchādeti,,1,80,8,shuihan,zh-hant
588,accharā,.n:base.,.f.,," 仙女$水精$②$彈指$",f. ①,[Sk. apsaras],,1,80,7,shuihan,zh-hant
589,accharāsadda,,_comp_,," 彈指的(聲)音$",,accharā+sadda,,1,80,12,shuihan,zh-hant
590,accharāsaṅghāṭa,,_comp_,," 彈指的頃(刻)$",,accharā+saṅghāṭa,,1,80,15,shuihan,zh-hant
591,accharika,.adj.,a.,," 天女的$天的$",,[＜accharā],,1,80,9,shuihan,zh-hant
592,acchariya,.adj.,a.,," 希有的$不思議的$",,[Sk. āścarya],,1,80,9,shuihan,zh-hant
593,acchat,.ti:base.,.prp.,," (安定不動地)坐$停止(下)$止住$",,acchati,,1,80,6,shuihan,zh-hant
594,acchati,," ",," (安定不動地)坐$停止(下)$止住$",,[Sk. āsyate% āste],,1,80,7,shuihan,zh-hant
595,acche,.v.,.3p.$.sg.$.opt.,," (安定不動地)坐$停止(下)$止住$",,acchati,,1,80,5,shuihan,zh-hant
596,acchecchi,,,," 將會切斷$[把未來式當作現在式使用]$切斷$",【aor】,checchati,,1,80,9,shuihan,zh-hant
597,acchecchi,,,," 切$斷$切斷$",【aor】,chindati,,1,80,9,shuihan,zh-hant
598,acchedana,,n.,," 掠奪$強奪$",,[cf. acchindati],,1,80,9,shuihan,zh-hant
599,acchejji,,,," 將會切斷$[把未來式當作現在式使用]$切斷$",【aor】,checchati,,1,80,8,shuihan,zh-hant
600,acchejji,,,," 切$斷$切斷$",【aor】,chindati,,1,80,8,shuihan,zh-hant
601,acchetvā,.v:ind.,.abs.,," (搶)奪$掠(奪)$扭(奪)下$",,acchindati,,1,80,8,shuihan,zh-hant
602,acchi,,【aor】,," (安定不動地)坐$停止(下)$止住$",,acchati,,1,80,5,shuihan,zh-hant
603,acchidā,,,," 切$斷$切斷$",【aor】,chindati,,1,80,7,shuihan,zh-hant
604,acchidā,," ",,,," ",,1,80,7,shuihan,zh-hant
605,acchidaṃ,,,," 切$斷$切斷$",【aor】,chindati,,1,80,8,shuihan,zh-hant
606,acchidda,.adj.,a.,," 不被切斷的$無瑕(疵)的$",,[a-chidda],,1,80,8,shuihan,zh-hant
607,acchidda,,,," 切$斷$切斷$",【aor】,chindati,,1,80,8,shuihan,zh-hant
608,acchindāpeti,,【caus】,," (搶)奪$掠(奪)$扭(奪)下$",,acchindati,,1,80,12,shuihan,zh-hant
609,acchindati,," ",," (搶)奪$掠(奪)$扭(奪)下$",,[ā-chindati],,1,80,10,shuihan,zh-hant
610,acchindi,,,," 切$斷$切斷$",【aor】,chindati,,1,80,8,shuihan,zh-hant
611,acchinditvā,.v:ind.,.abs.,," (搶)奪$掠(奪)$扭(奪)下$",,acchindati,,1,80,11,shuihan,zh-hant
612,acchinna,.adj.,a. ①,," (搶)奪的$",,[ā-chinna],,1,80,8,shuihan,zh-hant
613,acchinna,.ti:base.,.pp.,," (搶)奪$掠(奪)$扭(奪)下$",,acchindati,,1,80,8,shuihan,zh-hant
614,acchinnacīvara,,_comp_,," 奪衣$",,acchinna+cīvara,,1,80,14,shuihan,zh-hant
615,acchisaṃ,,【aor】,," (安定不動地)坐$停止(下)$止住$",,acchati,,1,80,8,shuihan,zh-hant
616,acci,.n:base.,.f.,," 焰$火焰$光焰$光線$",f.,[Sk. arci% arcis],,1,80,4,shuihan,zh-hant
617,accikā,.n:base.,.f.,,,f.," ",,1,80,6,shuihan,zh-hant
618,accikhandha,,_comp_,," 火焰聚$",,acci+khandha,,1,80,11,shuihan,zh-hant
619,accimant,,_comp_,," 有光焰的$",,acci+mant,,1,80,8,shuihan,zh-hant
620,accita,," ",," 已被尊敬$已被讚賞$",,[accati 的 pp.],,1,80,6,shuihan,zh-hant
621,accodaka,.adj.,a.,," 水過多的$",,[ati-udaka],,1,80,8,shuihan,zh-hant
622,accogāḷha,.adj.,a.,," 極豊富的$奢侈$",,[ati-ogāḷha],,1,80,9,shuihan,zh-hant
623,accuggacchati,," ",," 登上$升上$上昇$",,[ati-ud-gacchati],,1,80,13,shuihan,zh-hant
624,accuggamma,.v:ind.,.abs.,," 登上$升上$上昇$",,accuggacchati,,1,80,10,shuihan,zh-hant
625,accuggata,.adj.,a.,," 極高的$過高的$",,[ati-uggata],,1,80,9,shuihan,zh-hant
626,accuṇha,.adj.,a.,," 過於暑熱的$酷暑的$",,[ati-uṇha],,1,80,7,shuihan,zh-hant
627,accuta,.adj.,a.,," 不死的$不滅的$涅槃$",,[a-cuta],,1,80,6,shuihan,zh-hant
628,accutapada,,_comp_,," 不滅之道$",,accuta+pada,,1,80,10,shuihan,zh-hant
629,accutaṭhāna,,_comp_,," 不死之境$",,accuta+ṭhāna,,1,80,11,shuihan,zh-hant
630,acela,.adj.,a.,," 沒有衣服的$裸的$",,[a-cela],,1,80,5,shuihan,zh-hant
631,acelaka,.adj.,a.,," = acela m$裸行者$裸形外道$",,[a-celaka],,1,80,7,shuihan,zh-hant
632,acetana,.adj.,a.,," 無思的$",,[a-cetana],,1,80,7,shuihan,zh-hant
633,acetasika,.adj.,a.,," 非心所的$無心所的$",,[a-cetasika],,1,80,9,shuihan,zh-hant
634,acetayi,,,," 思慮$思惟$思考$思念$",【aor】,cinteti,,1,80,7,shuihan,zh-hant
